video_id,segment_index,n_segments,timestamp_start,timestamp_end,input,target_sentence,target_caption
v_sRgBK2_nb0I,5,7,47.0,52.04,[49.5s] a man standing on top of a diving platform,The man raises his arms and walks away.,We see a man raise his arms and prepare to mount the pommel horse. The man mounts the pommel horse. The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. The man raises his arms and walks away. The man shakes another man's hand.
v_sRgBK2_nb0I,6,7,52.31,53.01963333333333,[52.7s] a man standing on top of a diving board,The man shakes another man's hand.,We see a man raise his arms and prepare to mount the pommel horse. The man mounts the pommel horse. The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. The man raises his arms and walks away. The man shakes another man's hand.
v_TtQPtLPTqBA,0,5,0.0,4.23,[2.1s] a group of people standing in a room,A girl is pouring something into a sink.,A girl is pouring something into a sink. She walks away and wipes her hands on a towel. She pours the bowl into a bucket on the ground. She starts wiping the floor with a towel. She moves the bucket up to the front of the classroom and dumps it out.
v_TtQPtLPTqBA,1,5,43.96,64.24,[44.0s] a group of children sitting at desks in a classroom | [49.0s] a group of children sitting at desks in a classroom | [54.1s] a group of children sitting at desks in a classroom | [59.2s] a group of children sitting at desks in a classroom | [64.2s] a group of children sitting at desks in a classroom,She walks away and wipes her hands on a towel.,A girl is pouring something into a sink. She walks away and wipes her hands on a towel. She pours the bowl into a bucket on the ground. She starts wiping the floor with a towel. She moves the bucket up to the front of the classroom and dumps it out.
v_TtQPtLPTqBA,2,5,69.32,89.6,[69.3s] a little girl sitting at a table in a kitchen | [74.4s] a little girl is standing in the kitchen | [79.5s] a little girl is playing in the kitchen | [84.5s] a little girl is playing with her toys in the room | [89.6s] a little girl is standing in the kitchen,She pours the bowl into a bucket on the ground.,A girl is pouring something into a sink. She walks away and wipes her hands on a towel. She pours the bowl into a bucket on the ground. She starts wiping the floor with a towel. She moves the bucket up to the front of the classroom and dumps it out.
v_TtQPtLPTqBA,3,5,100.59,112.43,[100.6s] a little girl is standing in the kitchen | [112.4s] a woman walking through a room filled with bags,She starts wiping the floor with a towel.,A girl is pouring something into a sink. She walks away and wipes her hands on a towel. She pours the bowl into a bucket on the ground. She starts wiping the floor with a towel. She moves the bucket up to the front of the classroom and dumps it out.
v_TtQPtLPTqBA,4,5,127.64,147.09,[127.6s] a little girl is dancing in the living room | [134.1s] a classroom filled with desks and chairs | [140.6s] a group of children sitting at desks in a classroom | [147.1s] a group of children sitting at desks in a classroom,She moves the bucket up to the front of the classroom and dumps it out.,A girl is pouring something into a sink. She walks away and wipes her hands on a towel. She pours the bowl into a bucket on the ground. She starts wiping the floor with a towel. She moves the bucket up to the front of the classroom and dumps it out.
v_7D5ItfgJFVw,0,3,0.0,47.63333333333333,[0.0s] a small white rabbit inside of a cage | [6.8s] a cat in a cage looking at the camera | [13.6s] a small white rabbit in a cage | [20.4s] a white rabbit is sitting inside of a cage | [27.2s] a white rat in a cage looking at the camera | [34.0s] a dog that is inside of a cage | [40.8s] a white rabbit in a cage looking at the camera | [47.6s] a small white rabbit inside of a cage,The white rabbit is in the cage.,The white rabbit is in the cage. The rabbit is cleaning its hands by licking it. The rabbit cleaned his back and then wend down to the first floor of his cage.
v_7D5ItfgJFVw,1,3,3.1,10.73,[6.9s] a cat in a cage looking at the camera,The rabbit is cleaning its hands by licking it.,The white rabbit is in the cage. The rabbit is cleaning its hands by licking it. The rabbit cleaned his back and then wend down to the first floor of his cage.
v_7D5ItfgJFVw,2,3,10.49,47.63333333333333,[10.5s] a small white rabbit inside of a cage | [15.8s] a small white rabbit in a cage | [21.1s] a white rabbit is sitting inside of a cage | [26.4s] a white rabbit in a cage looking at the camera | [31.7s] a white cat in a cage looking at the camera | [37.0s] a white cat in a cage looking at the camera | [42.3s] a small white dog inside of a cage | [47.6s] a small white rabbit inside of a cage,The rabbit cleaned his back and then wend down to the first floor of his cage.,The white rabbit is in the cage. The rabbit is cleaning its hands by licking it. The rabbit cleaned his back and then wend down to the first floor of his cage.
v_LrwBGQ9B0Vg,0,5,0.0,7.83,[3.9s] a large group of fish swimming in the ocean,A group of fish swim around in the ocean floor.,"A group of fish swim around in the ocean floor. A long yellow fish passes the camera. Scuba divers gather on a boat as a man speaks. We see several fish and a shark. The scuba divers dive, looking at the fish and waving at the camera."
v_LrwBGQ9B0Vg,1,5,11.48,17.22,[14.3s] a man and woman standing on top of a boat,A long yellow fish passes the camera.,"A group of fish swim around in the ocean floor. A long yellow fish passes the camera. Scuba divers gather on a boat as a man speaks. We see several fish and a shark. The scuba divers dive, looking at the fish and waving at the camera."
v_LrwBGQ9B0Vg,2,5,19.83,68.89,[19.8s] a group of people on a boat in the ocean | [26.8s] a large group of fish swimming in the ocean | [33.8s] a green sea turtle swimming in the ocean | [40.9s] a white boat traveling through the ocean | [47.9s] a group of people on a boat in the water | [54.9s] a large group of fish swimming in the ocean | [61.9s] a blue shark swimming in the ocean | [68.9s] a manta is swimming in the ocean,Scuba divers gather on a boat as a man speaks.,"A group of fish swim around in the ocean floor. A long yellow fish passes the camera. Scuba divers gather on a boat as a man speaks. We see several fish and a shark. The scuba divers dive, looking at the fish and waving at the camera."
v_LrwBGQ9B0Vg,3,5,70.45,78.8,[70.5s] a manta is swimming in the ocean | [78.8s] a group of people swimming in the ocean,We see several fish and a shark.,"A group of fish swim around in the ocean floor. A long yellow fish passes the camera. Scuba divers gather on a boat as a man speaks. We see several fish and a shark. The scuba divers dive, looking at the fish and waving at the camera."
v_LrwBGQ9B0Vg,4,5,85.06,104.33756666666666,[85.1s] a large group of fish swimming in the ocean | [91.5s] an underwater view of a boat in the ocean | [97.9s] a person is taking pictures of fish in the water | [104.3s] a black and white photo of the moon in the sky,"The scuba divers dive, looking at the fish and waving at the camera.","A group of fish swim around in the ocean floor. A long yellow fish passes the camera. Scuba divers gather on a boat as a man speaks. We see several fish and a shark. The scuba divers dive, looking at the fish and waving at the camera."
v_zgdT41KjjrE,0,7,1.18,2.36,"[1.8s] horse riding in yonte valley sept 9, 2011",The credits of the clip are shown.,The credits of the clip are shown. A guy stands next to horses with a clipboard. A guy walks under a horse fence. A person leads a horse. The guy gets on top of the horse. The guy pats the horse and goes horseback riding. People go horseback riding down a trail.
